asset_id,display_name,sponsor,nct_id,phase,overall_status,study_type,primary_purpose,start_date,brief_title,official_title,why_stopped,interventions,conditions,url
famitinib maleate,famitinib,Jiangsu Hengrui Pharmaceuticals,NCT04129996,PHASE2,UNKNOWN,INTERVENTIONAL,TREATMENT,2019-10-01,"Camrelizumab in Combination With Nab-paclitaxel and Famitinib as a First-line Treatment in Patients With Unresectable Locally Advanced or Metastatic Immunomodulatory Triple Negative Breast Cancer: An Open, Single-arm, Multicenter, Efficacy and Safety Phase II Clinical Study.","Camrelizumab in Combination With Nab-paclitaxel and Famitinib as a First-line Treatment in Patients With Unresectable Locally Advanced or Metastatic Immunomodulatory Triple Negative Breast Cancer: An Open, Single-arm, Multicenter, Efficacy and Safety Phase II Clinical Study.",,paclitaxel | famitinib | camrelizumab,breast cancer,https://clinicaltrials.gov/study/NCT04129996
SHR7390,camrelizumab,Jiangsu Hengrui Pharmaceuticals,NCT04133337,PHASE1/PHASE2,UNKNOWN,INTERVENTIONAL,TREATMENT,2019-11-01,One-arm Exploratory Study on the Efficacy and Safety of Apatinib Combined With SHR-1210 Injection (PD-1 Antibody) in the Treatment of Removable IB-IIIA Non-small Cell Lung Cancer,One-arm Exploratory Study on the Efficacy and Safety of Apatinib Combined With SHR-1210 Injection (PD-1 Antibody) in the Treatment of Removable IB-IIIA Non-small Cell Lung Cancer,,apatinib | shr-1210 | PD-1 antibody,non-small cell lung cancer,https://clinicaltrials.gov/study/NCT04133337
SHR7390,camrelizumab,Jiangsu Hengrui Pharmaceuticals,NCT04143984,PHASE2,UNKNOWN,INTERVENTIONAL,TREATMENT,2021-01-19,A Phase 2 Randomized Clinical Trial to Examine the Efficacy of Carbon-Ion Radiotherapy Plus Camrelizumab As Salvage Treatment for Locally Recurrent Nasopharyngeal Carcinoma,A Phase 2 Randomized Clinical Trial to Examine the Efficacy of Carbon-Ion Radiotherapy Plus Camrelizumab As Salvage Treatment for Locally Recurrent Nasopharyngeal Carcinoma,,camrelizumab | carbon-ion radiotherapy,nasopharyngeal carcinoma,https://clinicaltrials.gov/study/NCT04143984
pyrrolitinib,pyrotinib,Jiangsu Hengrui Pharmaceuticals,NCT04144569,PHASE2,RECRUITING,INTERVENTIONAL,TREATMENT,2019-01-30,the Effectiveness and Safety Study on PD-1 Combined With Pyrotinib for First-line Chemotherapy Failed HER2 Insertion Mutation Advanced Non-small Cell Lung Cancer,the Effectiveness and Safety Study on PD-1 Combined With Pyrotinib for First-line Chemotherapy Failed HER2 Insertion Mutation Advanced Non-small Cell Lung Cancer,,programmed cell death protein 1 | pyrotinib,non-small cell lung cancer,https://clinicaltrials.gov/study/NCT04144569
SHRS0302,ivarmacitinib,Jiangsu Hengrui Pharmaceuticals,NCT04146207,EARLY_PHASE1,COMPLETED,INTERVENTIONAL,TREATMENT,2020-04-02,SHR0302 and Prednisone As First Line Therapy for Chronic Graft Versus Host Disease Following Allogeneic Stem Cell Transplantation,SHR0302 and Prednisone As First Line Therapy for Chronic Graft Versus Host Disease Following Allogeneic Stem Cell Transplantation,,SHR0302 | prednisone,graft-versus-host disease,https://clinicaltrials.gov/study/NCT04146207
pyrrolitinib,pyrotinib,Jiangsu Hengrui Pharmaceuticals,NCT04152057,PHASE1/PHASE2,UNKNOWN,INTERVENTIONAL,TREATMENT,2019-11-30,"A Single-arm, Exploratory Clinical Study of Pyrotinib Maleate Tablets Combined With Albumin Paclitaxel and Trastuzumab for Her2-positive Early or Locally Advanced Breast Cancer and Its Biomarkers","A Single-arm, Exploratory Clinical Study of Pyrotinib Maleate Tablets Combined With Albumin Paclitaxel and Trastuzumab for Her2-positive Early or Locally Advanced Breast Cancer and Its Biomarkers",,pyrotinib | trastuzumab | paclitaxel,breast cancer,https://clinicaltrials.gov/study/NCT04152057
SHR7390,camrelizumab,Jiangsu Hengrui Pharmaceuticals,NCT04152889,PHASE2,UNKNOWN,INTERVENTIONAL,TREATMENT,2020-04-14,A Study to Evaluate Camrelizumab in Combination With Docetaxel +S-1 Sequenced by Camrelizumab+S-1 as Adjuvant Treatment Therapy in Stage III Gastric Cancer (PD-L1 + / MSI-H / EBV +/dMMR),A Study to Evaluate Camrelizumab in Combination With Docetaxel +S-1 Sequenced by Camrelizumab+S-1 as Adjuvant Treatment Therapy in Stage III Gastric Cancer (PD-L1 + / MSI-H / EBV +/dMMR),,camrelizumab | docetaxel | s-1 | s-1 | s-1,gastric cancer,https://clinicaltrials.gov/study/NCT04152889
SHR7390,camrelizumab,Jiangsu Hengrui Pharmaceuticals,NCT04156698,PHASE2,UNKNOWN,INTERVENTIONAL,TREATMENT,2020-05-21,"A Phase II, Single-center, Open-label, Single-arm Study of Induction Chemotherapy Combined With Immunotherapy for Locally Advanced Hypopharyngeal Carcinoma","A Phase II, Single-center, Open-label, Single-arm Study of Induction Chemotherapy Combined With Immunotherapy for Locally Advanced Hypopharyngeal Carcinoma",,cisplatin | docetaxel | capecitabine | camrelizumab,hypopharyngeal carcinoma,https://clinicaltrials.gov/study/NCT04156698
SHR4640,shr-4640,Jiangsu Hengrui Pharmaceuticals,NCT04157959,PHASE1,UNKNOWN,INTERVENTIONAL,TREATMENT,2019-10-14,"A Phase I, Single-Center, Open-Label Study to Evaluate Pharmacodynamics of Drug-Drug Interaction Between SHR4640 and Febuxostat in Patients With Hyperuricemia","A Phase I, Single-Center, Open-Label Study to Evaluate Pharmacodynamics of Drug-Drug Interaction Between SHR4640 and Febuxostat in Patients With Hyperuricemia",,febuxostat | SHR4640,hyperuricemia,https://clinicaltrials.gov/study/NCT04157959
pyrrolitinib,pyrotinib,Jiangsu Hengrui Pharmaceuticals,NCT04158856,PHASE2,NOT_YET_RECRUITING,INTERVENTIONAL,TREATMENT,2020-06-01,"Adjuvant Dual Anti-HER2 Therapy in Patients With Tumors < 8mm, Node-negative, HER2-positive Breast Cancer :a Single-group Arm, Open-label, Prospective, Phase 2 Study","Adjuvant Dual Anti-HER2 Therapy in Patients With Tumors < 8mm, Node-negative, HER2-positive Breast Cancer :a Single-group Arm, Open-label, Prospective, Phase 2 Study",,trastuzumab | pyrotinib,breast cancer,https://clinicaltrials.gov/study/NCT04158856
SHRS0302,ivarmacitinib,Jiangsu Hengrui Pharmaceuticals,NCT04162899,PHASE2,COMPLETED,INTERVENTIONAL,TREATMENT,2019-11-06,"A Randomized, Double-Blind and Placebo-Controlled Phase II Study to Evaluate the Efficacy and Safety of SHR0302 in Adult Patients With Moderate to Severe Atopic Dermatitis","A Randomized, Double-Blind and Placebo-Controlled Phase II Study to Evaluate the Efficacy and Safety of SHR0302 in Adult Patients With Moderate to Severe Atopic Dermatitis",,shr0302,atopic dermatitis,https://clinicaltrials.gov/study/NCT04162899
SHR7390,camrelizumab,Jiangsu Hengrui Pharmaceuticals,NCT04167774,PHASE2,UNKNOWN,INTERVENTIONAL,TREATMENT,2019-07-30,Efficacy and Safety of Camrelizumab Combined With Nb-Paclitaxel in Patients With Recurrent/Metastatic Non-small-cell Lung Cancer After the Failure of Platinum-based Therapy,Efficacy and Safety of Camrelizumab Combined With Nb-Paclitaxel in Patients With Recurrent/Metastatic Non-small-cell Lung Cancer After the Failure of Platinum-based Therapy,,paclitaxel | camrelizumab,non-small-cell lung cancer,https://clinicaltrials.gov/study/NCT04167774
SHR7390,camrelizumab,Jiangsu Hengrui Pharmaceuticals,NCT04174339,,UNKNOWN,INTERVENTIONAL,TREATMENT,2019-12-10,PD-1 Antibody(SHR-1210) Plus Apatinib Combined With POF in Treatment Naive Advanced Gastric Cancer: A Phase II Study.,PD-1 Antibody(SHR-1210) Plus Apatinib Combined With POF in Treatment Naive Advanced Gastric Cancer: A Phase II Study.,,leucovorin | fluorouracil | apatinib | oxaliplatin | camrelizumab | paclitaxel,gastric cancer,https://clinicaltrials.gov/study/NCT04174339
pyrrolitinib,pyrotinib,Jiangsu Hengrui Pharmaceuticals,NCT04179656,PHASE2,UNKNOWN,INTERVENTIONAL,TREATMENT,2019-12-31,"An Open-label, Phase 2 Study of Pyrotinib Maleate in Advanced Solid Tumors Patients With HER2( Erb-B2 Receptor Tyrosine Kinase 2)-Postive","An Open-label, Phase 2 Study of Pyrotinib Maleate in Advanced Solid Tumors Patients With HER2( Erb-B2 Receptor Tyrosine Kinase 2)-Postive",,pyrotinib,solid tumors,https://clinicaltrials.gov/study/NCT04179656
SHR4640,shr-4640,Jiangsu Hengrui Pharmaceuticals,NCT04180982,PHASE2,UNKNOWN,INTERVENTIONAL,TREATMENT,2019-12-03,"A Phase II, MultiCenter, Double-Blind Study to Evaluate the Efficacy and Safety of SHR4640 and Febuxostat in Subjects With Hyperuricemia","A Phase II, MultiCenter, Double-Blind Study to Evaluate the Efficacy and Safety of SHR4640 and Febuxostat in Subjects With Hyperuricemia",,SHR4640 | febuxostat,hyperuricemia,https://clinicaltrials.gov/study/NCT04180982
SHR7390,camrelizumab,Jiangsu Hengrui Pharmaceuticals,NCT04182724,PHASE1/PHASE2,UNKNOWN,INTERVENTIONAL,TREATMENT,2019-11-12,"Camrelizumab, Apatinib and Nab-paclitaxel as Second-line Treatment in Advanced Gastric Cancer","Camrelizumab, Apatinib and Nab-paclitaxel as Second-line Treatment in Advanced Gastric Cancer",,camrelizumab | apatinib | paclitaxel,metastatic gastric cancer | gastric cancer,https://clinicaltrials.gov/study/NCT04182724
SHR7390,camrelizumab,Jiangsu Hengrui Pharmaceuticals,NCT04188860,PHASE2,COMPLETED,INTERVENTIONAL,TREATMENT,2019-12-06,"Anti-PD-1 Antibody Camrelizumab Combined With Albumin-bound Paclitaxel for Recurrent and Persistent Advanced Cervical Cancer Refractory to Platinum-based Chemotherapy: A Single Arm, Single Center, Open, Phase II Trial","Anti-PD-1 Antibody Camrelizumab Combined With Albumin-bound Paclitaxel for Recurrent and Persistent Advanced Cervical Cancer Refractory to Platinum-based Chemotherapy: A Single Arm, Single Center, Open, Phase II Trial",,paclitaxel | camrelizumab,cervical cancer,https://clinicaltrials.gov/study/NCT04188860
SHR7390,camrelizumab,Jiangsu Hengrui Pharmaceuticals,NCT04191889,PHASE2,UNKNOWN,INTERVENTIONAL,TREATMENT,2020-04-13,"A Prospective, Single-arm, Phase II Trial to Evaluate the Effectiveness and Safety of Hepatic Arterial Infusion Chemotherapy (HAIC) of Oxaliplatin, 5-fluorouracil and Leucovorin (mFOLFOX7) Combined With Apatinib-Mesylate Tablets and Camrelizumab for Injection for C-staged Hepatocellular Carcinoma in BCLC Classification.","A Prospective, Single-arm, Phase II Trial to Evaluate the Effectiveness and Safety of Hepatic Arterial Infusion Chemotherapy (HAIC) of Oxaliplatin, 5-fluorouracil and Leucovorin (mFOLFOX7) Combined With Apatinib-Mesylate Tablets and Camrelizumab for Injection for C-staged Hepatocellular Carcinoma in BCLC Classification.",,camrelizumab | fluorouracil | apatinib | oxaliplatin | leucovorin,hepatocellular carcinoma,https://clinicaltrials.gov/study/NCT04191889
SHR7390,camrelizumab,Jiangsu Hengrui Pharmaceuticals,NCT04193696,PHASE2,UNKNOWN,INTERVENTIONAL,TREATMENT,2020-01-10,Combining Radiation Therapy With Anti-PD-1 for Patients With Advanced Hepatocellular Carcinoma (RT+PD-1-HCC),Combining Radiation Therapy With Anti-PD-1 for Patients With Advanced Hepatocellular Carcinoma (RT+PD-1-HCC),,camrelizumab,hepatocellular carcinoma,https://clinicaltrials.gov/study/NCT04193696
SHR7390,camrelizumab,Jiangsu Hengrui Pharmaceuticals,NCT04195828,PHASE2,COMPLETED,INTERVENTIONAL,TREATMENT,2020-06-18,"Camrelizumab Combined with Apatinib Mesylate Tablets, Nab-paclitaxel and S-1 in the Treatment of Locally Advanced Gastric Cancer: an Multicenter, Open, Randomized, Controlled Clinical Study","Camrelizumab Combined with Apatinib Mesylate Tablets, Nab-paclitaxel and S-1 in the Treatment of Locally Advanced Gastric Cancer: an Multicenter, Open, Randomized, Controlled Clinical Study",,paclitaxel | S-1 | apatinib | camrelizumab,gastric adenocarcinoma,https://clinicaltrials.gov/study/NCT04195828
SHR7390,camrelizumab,Jiangsu Hengrui Pharmaceuticals,NCT04201990,PHASE1/PHASE2,UNKNOWN,INTERVENTIONAL,TREATMENT,2019-12-31,An Exploratory Study on the Safety and Efficacy of Cryoablation Combined With Camrelizumab and Apatinib in the Treatment of Multiprimary Lung Cancer With Non-known Driving Genes,An Exploratory Study on the Safety and Efficacy of Cryoablation Combined With Camrelizumab and Apatinib in the Treatment of Multiprimary Lung Cancer With Non-known Driving Genes,,apatinib | camrelizumab,lung cancer,https://clinicaltrials.gov/study/NCT04201990
SHR7390,camrelizumab,Jiangsu Hengrui Pharmaceuticals,NCT04202978,PHASE1/PHASE2,UNKNOWN,INTERVENTIONAL,TREATMENT,2020-03-01,Camrelizumab Combined With Apatinib 、XELOX 、RFA in the Treatment of Liver Metastases of Colorectal Cancer: One-arm Exploratory Clinical Study,Camrelizumab Combined With Apatinib 、XELOX 、RFA in the Treatment of Liver Metastases of Colorectal Cancer: One-arm Exploratory Clinical Study,,capecitabine | camrelizumab | oxaliplatin | apatinib mesylate,liver metastases of colorectal cancer,https://clinicaltrials.gov/study/NCT04202978
SHR7390,camrelizumab,Jiangsu Hengrui Pharmaceuticals,NCT04203485,PHASE3,UNKNOWN,INTERVENTIONAL,TREATMENT,2020-06-15,"A Randomized, Open-Label, Controlled, Multicenter Phase III Study of Camrelizumab Combined With Apatinib Mesylate or Camrelizumab Alone Versus Platinum-based Chemotherapy for First-line Treatment in Subjects With PD-L1 Positive Relapsed or Advanced NSCLC","A Randomized, Open-Label, Controlled, Multicenter Phase III Study of Camrelizumab Combined With Apatinib Mesylate or Camrelizumab Alone Versus Platinum-based Chemotherapy for First-line Treatment in Subjects With PD-L1 Positive Relapsed or Advanced NSCLC",,camrelizumab | apatinib,non-small cell lung cancer,https://clinicaltrials.gov/study/NCT04203485
SHR7390,camrelizumab,Jiangsu Hengrui Pharmaceuticals,NCT04204577,PHASE2,UNKNOWN,INTERVENTIONAL,TREATMENT,2019-11-01,Three-arm Open Parallel Control Phase II Trial for Evaluation of Thermal Ablation Combined With Apatinib and PD-1 Antibody SHR-1210 for Advanced Liver Cancer,Three-arm Open Parallel Control Phase II Trial for Evaluation of Thermal Ablation Combined With Apatinib and PD-1 Antibody SHR-1210 for Advanced Liver Cancer,,SHR-1210 | apatinib,primary liver cancer,https://clinicaltrials.gov/study/NCT04204577
SHR7390,camrelizumab,Jiangsu Hengrui Pharmaceuticals,NCT04208347,PHASE2/PHASE3,ACTIVE_NOT_RECRUITING,INTERVENTIONAL,TREATMENT,2019-12-18,"Perioperative Treatment of Combined SOX With Apatinib and Camrelizumab for Resectable Locally Advanced Gastric or Esophagogastric Junction Adenocarcinoma: A Multicenter, Randomized Phase II-III Trial","Perioperative Treatment of Combined SOX With Apatinib and Camrelizumab for Resectable Locally Advanced Gastric or Esophagogastric Junction Adenocarcinoma: A Multicenter, Randomized Phase II-III Trial",,s-1 | apatinib | oxaliplatin | camrelizumab,gastroesophageal junction adenocarcinoma | gastric adenocarcinoma,https://clinicaltrials.gov/study/NCT04208347
SHR7390,camrelizumab,Jiangsu Hengrui Pharmaceuticals,NCT04211090,PHASE2,UNKNOWN,INTERVENTIONAL,TREATMENT,2020-01-15,"A Phase II Study to Evaluate Camrelizumab With Pemetrexed / Carboplatin in Patients With Brain Metastases of Driven Gene-negative, Non-squamous Non-small Cell Lung Cancer","A Phase II Study to Evaluate Camrelizumab With Pemetrexed / Carboplatin in Patients With Brain Metastases of Driven Gene-negative, Non-squamous Non-small Cell Lung Cancer",,carboplatin | camrelizumab | pemetrexed,brain metastases | non-small cell lung cancer,https://clinicaltrials.gov/study/NCT04211090
adebelimumab,adebrelimab,Jiangsu Hengrui Pharmaceuticals,NCT04215471,PHASE2,UNKNOWN,INTERVENTIONAL,TREATMENT,2020-02-01,The Safety and Feasibility of NeoAdjuvant Therapy With Immunoreagent (PD-L1 Antibody SHR-1316) for Resectable Oesophageal Squamous Cell carciNoma (NATION1907II),The Safety and Feasibility of NeoAdjuvant Therapy With Immunoreagent (PD-L1 Antibody SHR-1316) for Resectable Oesophageal Squamous Cell carciNoma (NATION1907II),,SHR-1316,esophageal squamous cell carcinoma,https://clinicaltrials.gov/study/NCT04215471
SHR7390,camrelizumab,Jiangsu Hengrui Pharmaceuticals,NCT04221516,PHASE2,UNKNOWN,INTERVENTIONAL,TREATMENT,2020-01-01,Camrelizumab After Completion of Radiotherapy for Oligometastatic Nasopharyngeal Carcinoma: A Phase 2 Trial,Camrelizumab After Completion of Radiotherapy for Oligometastatic Nasopharyngeal Carcinoma: A Phase 2 Trial,,camrelizumab,nasopharyngeal carcinoma,https://clinicaltrials.gov/study/NCT04221516
SHR7390,camrelizumab,Jiangsu Hengrui Pharmaceuticals,NCT04225364,PHASE2,COMPLETED,INTERVENTIONAL,TREATMENT,2020-01-17,"The Efficacy of Neoadjuvant PD-1 Plus Concurrent Chemotherapy for Stage II-IVA Operable Esophageal Squamous Cell Carcinoma：A Single Armed, Open-label, Multicentre, Clinical Trial","The Efficacy of Neoadjuvant PD-1 Plus Concurrent Chemotherapy for Stage II-IVA Operable Esophageal Squamous Cell Carcinoma：A Single Armed, Open-label, Multicentre, Clinical Trial",,camrelizumab | cisplatin | paclitaxel,esophageal squamous cell carcinoma,https://clinicaltrials.gov/study/NCT04225364
pyrrolitinib,pyrotinib,Jiangsu Hengrui Pharmaceuticals,NCT04227041,PHASE1/PHASE2,UNKNOWN,INTERVENTIONAL,TREATMENT,2020-01-10,"Single-arm, Prospective, Open-label, Exploratory Study of Pyrotinib Combined With Capecitabine for Metastatic HER-2 Positive Colorectal Cancer Patients After at Least Second-line Standard Treatment","Single-arm, Prospective, Open-label, Exploratory Study of Pyrotinib Combined With Capecitabine for Metastatic HER-2 Positive Colorectal Cancer Patients After at Least Second-line Standard Treatment",,capecitabine | pyrotinib,colorectal cancer,https://clinicaltrials.gov/study/NCT04227041
SHR2285,SHR2285,Jiangsu Hengrui Pharmaceuticals,NCT04229433,PHASE1,COMPLETED,INTERVENTIONAL,TREATMENT,2020-08-11,"A Phase I, Randomized, Single -Blind, Placebo-Controlled, Multiple Dose Study to Evaluate the Safety, Tolerability, Pharmacokinetics and Pharmacodynamics of SHR2285 Tablets in Healthy Subjects","A Phase I, Randomized, Single -Blind, Placebo-Controlled, Multiple Dose Study to Evaluate the Safety, Tolerability, Pharmacokinetics and Pharmacodynamics of SHR2285 Tablets in Healthy Subjects",,SHR2285,,https://clinicaltrials.gov/study/NCT04229433
SHR7390,camrelizumab,Jiangsu Hengrui Pharmaceuticals,NCT04231552,PHASE1/PHASE2,UNKNOWN,INTERVENTIONAL,TREATMENT,2019-11-10,Preoperative Short Course Radiotherapy With Consolidation Chemotherapies and Camrelizumab Followed by Delayed Surgery in Locally Advanced Rectal Cancer,Preoperative Short Course Radiotherapy With Consolidation Chemotherapies and Camrelizumab Followed by Delayed Surgery in Locally Advanced Rectal Cancer,,oxaliplatin | capecitabine | camrelizumab,rectal cancer,https://clinicaltrials.gov/study/NCT04231552
SHR7390,camrelizumab,Jiangsu Hengrui Pharmaceuticals,NCT04233294,PHASE2,UNKNOWN,INTERVENTIONAL,TREATMENT,2020-02-02,"Addition of Chidamide to the Combination Treatment of Decitabine Plus Camrelizumab in Combination Treatment Resistant/Relapsed Patients With Classical Hodgkin Lymphoma: an Open-label, Single Arm, Phase II Trial","Addition of Chidamide to the Combination Treatment of Decitabine Plus Camrelizumab in Combination Treatment Resistant/Relapsed Patients With Classical Hodgkin Lymphoma: an Open-label, Single Arm, Phase II Trial",,camrelizumab | decitabine | chidamide,classical Hodgkin lymphoma,https://clinicaltrials.gov/study/NCT04233294
